Município;Total;UF;Data
DUMONT;18;SP;15/03/2021
ECHAPORA;8;SP;15/03/2021
ELDORADO;8;SP;15/03/2021
ELIAS FAUSTO;26;SP;15/03/2021
ELISIARIO;10;SP;15/03/2021
EMBAUBA;2;SP;15/03/2021
EMBU;549;SP;15/03/2021
EMBU-GUACU;180;SP;15/03/2021
EMILIANOPOLIS;5;SP;15/03/2021
ENGENHEIRO COELHO;38;SP;15/03/2021
ESPIRITO SANTO DO PINHAL;127;SP;15/03/2021
ESPIRITO SANTO DO TURVO;7;SP;15/03/2021
ESTIVA GERBI;21;SP;15/03/2021
ESTRELA D'OESTE;15;SP;15/03/2021
ESTRELA DO NORTE;7;SP;15/03/2021
EUCLIDES DA CUNHA PAULISTA;14;SP;15/03/2021
FARTURA;16;SP;15/03/2021
FERNANDO PRESTES;2;SP;15/03/2021
FERNANDOPOLIS;142;SP;15/03/2021
FERNAO;1;SP;15/03/2021
FERRAZ DE VASCONCELOS;421;SP;15/03/2021
FLORA RICA;2;SP;15/03/2021
FLOREAL;4;SP;15/03/2021
FLORIDA PAULISTA;24;SP;15/03/2021
FLORINEA;2;SP;15/03/2021
FRANCA;508;SP;15/03/2021
FRANCISCO MORATO;332;SP;15/03/2021
FRANCO DA ROCHA;397;SP;15/03/2021
GABRIEL MONTEIRO;6;SP;15/03/2021
GALIA;13;SP;15/03/2021
GARCA;76;SP;15/03/2021
GASTAO VIDIGAL;4;SP;15/03/2021
GAVIAO PEIXOTO;7;SP;15/03/2021
GENERAL SALGADO;41;SP;15/03/2021
GETULINA;6;SP;15/03/2021
GLICERIO;6;SP;15/03/2021
GUAICARA;10;SP;15/03/2021
GUAIMBE;5;SP;15/03/2021
GUAIRA;122;SP;15/03/2021
GUAPIACU;38;SP;15/03/2021
GUAPIARA;7;SP;15/03/2021
GUARA;44;SP;15/03/2021
GUARACAI;16;SP;15/03/2021
GUARACI;15;SP;15/03/2021
GUARANTA;4;SP;15/03/2021
GUARARAPES;78;SP;15/03/2021
GUARAREMA;57;SP;15/03/2021
GUARATINGUETA;365;SP;15/03/2021
GUAREI;17;SP;15/03/2021
GUARIBA;118;SP;15/03/2021
GUARUJA;760;SP;15/03/2021
GUARULHOS;3846;SP;15/03/2021
GUATAPARA;22;SP;15/03/2021
GUZOLANDIA;2;SP;15/03/2021
HERCULANDIA;20;SP;15/03/2021
HOLAMBRA;31;SP;15/03/2021
HORTOLANDIA;681;SP;15/03/2021
IACANGA;21;SP;15/03/2021
IACRI;7;SP;15/03/2021
IARAS;6;SP;15/03/2021
IBATE;91;SP;15/03/2021
IBIRA;17;SP;15/03/2021
IBIRAREMA;20;SP;15/03/2021
IBITINGA;63;SP;15/03/2021
IBIUNA;97;SP;15/03/2021
ICEM;18;SP;15/03/2021
IEPE;24;SP;15/03/2021
IGARACU DO TIETE;52;SP;15/03/2021
IGARAPAVA;78;SP;15/03/2021
IGARATA;12;SP;15/03/2021
IGUAPE;34;SP;15/03/2021
ILHA COMPRIDA;27;SP;15/03/2021
ILHA SOLTEIRA;89;SP;15/03/2021
ILHABELA;66;SP;15/03/2021
INDAIATUBA;712;SP;15/03/2021
INDIANA;8;SP;15/03/2021
INDIAPORA;7;SP;15/03/2021
INUBIA PAULISTA;10;SP;15/03/2021
IPAUSSU;35;SP;15/03/2021
IPERO;64;SP;15/03/2021
IPEUNA;17;SP;15/03/2021
IPIGUA;5;SP;15/03/2021
IPORANGA;6;SP;15/03/2021
IPUA;61;SP;15/03/2021
IRACEMAPOLIS;75;SP;15/03/2021
IRAPUA;18;SP;15/03/2021
IRAPURU;12;SP;15/03/2021
ITABERA;25;SP;15/03/2021
ITAI;34;SP;15/03/2021
ITAJOBI;36;SP;15/03/2021
ITANHAEM;207;SP;15/03/2021
ITAOCA;1;SP;15/03/2021
ITAPECERICA DA SERRA;371;SP;15/03/2021
ITAPETININGA;376;SP;15/03/2021
ITAPEVA;130;SP;15/03/2021
ITAPEVI;503;SP;15/03/2021
ITAPIRA;135;SP;15/03/2021
ITAPIRAPUA PAULISTA;1;SP;15/03/2021
ITAPOLIS;102;SP;15/03/2021
ITAPORANGA;12;SP;15/03/2021
ITAPUI;18;SP;15/03/2021
ITAPURA;12;SP;15/03/2021
ITAQUAQUECETUBA;753;SP;15/03/2021
ITARARE;49;SP;15/03/2021
ITARIRI;16;SP;15/03/2021
ITATIBA;259;SP;15/03/2021
ITATINGA;52;SP;15/03/2021
ITIRAPINA;42;SP;15/03/2021
ITIRAPUA;8;SP;15/03/2021
ITOBI;16;SP;15/03/2021
ITU;419;SP;15/03/2021
ITUPEVA;178;SP;15/03/2021
ITUVERAVA;88;SP;15/03/2021
JABORANDI;14;SP;15/03/2021
JABOTICABAL;226;SP;15/03/2021
JACAREI;828;SP;15/03/2021
JACI;8;SP;15/03/2021
JACUPIRANGA;19;SP;15/03/2021
JAGUARIUNA;164;SP;15/03/2021
JALES;91;SP;15/03/2021
JAMBEIRO;16;SP;15/03/2021
JANDIRA;298;SP;15/03/2021
JARDINOPOLIS;61;SP;15/03/2021
JARINU;73;SP;15/03/2021
JAU;287;SP;15/03/2021
JERIQUARA;32;SP;15/03/2021
JOANOPOLIS;12;SP;15/03/2021
JOAO RAMALHO;8;SP;15/03/2021
JOSE BONIFACIO;74;SP;15/03/2021
JULIO MESQUITA;4;SP;15/03/2021
JUMIRIM;4;SP;15/03/2021
JUNDIAI;1600;SP;15/03/2021
JUNQUEIROPOLIS;60;SP;15/03/2021
JUQUIA;23;SP;15/03/2021
JUQUITIBA;37;SP;15/03/2021
LAGOINHA;1;SP;15/03/2021
LARANJAL PAULISTA;35;SP;15/03/2021
LAVINIA;13;SP;15/03/2021
LAVRINHAS;8;SP;15/03/2021
LEME;215;SP;15/03/2021
LENCOIS PAULISTA;191;SP;15/03/2021
LIMEIRA;761;SP;15/03/2021
LINDOIA;12;SP;15/03/2021
LINS;164;SP;15/03/2021
LORENA;261;SP;15/03/2021
LOURDES;10;SP;15/03/2021
LOUVEIRA;115;SP;15/03/2021
LUCELIA;37;SP;15/03/2021
LUCIANOPOLIS;2;SP;15/03/2021
LUIS ANTONIO;57;SP;15/03/2021
LUIZIANIA;8;SP;15/03/2021
LUPERCIO;4;SP;15/03/2021
LUTECIA;3;SP;15/03/2021
MACATUBA;41;SP;15/03/2021
MACAUBAL;9;SP;15/03/2021
MACEDONIA;3;SP;15/03/2021
MAGDA;18;SP;15/03/2021
MAIRINQUE;128;SP;15/03/2021
MAIRIPORA;173;SP;15/03/2021
MANDURI;10;SP;15/03/2021
MARABA PAULISTA;5;SP;15/03/2021
MARACAI;22;SP;15/03/2021
MARAPOAMA;3;SP;15/03/2021
MARIAPOLIS;4;SP;15/03/2021
MARILIA;620;SP;15/03/2021
MARINOPOLIS;2;SP;15/03/2021
MARTINOPOLIS;78;SP;15/03/2021
MATAO;259;SP;15/03/2021
MAUA;1170;SP;15/03/2021
MENDONCA;36;SP;15/03/2021
MERIDIANO;11;SP;15/03/2021
MESOPOLIS;6;SP;15/03/2021
MIGUELOPOLIS;79;SP;15/03/2021
MINEIROS DO TIETE;37;SP;15/03/2021
MIRA ESTRELA;8;SP;15/03/2021
MIRACATU;21;SP;15/03/2021
MIRANDOPOLIS;98;SP;15/03/2021
MIRANTE DO PARANAPANEMA;30;SP;15/03/2021
MIRASSOL;103;SP;15/03/2021
MIRASSOLANDIA;11;SP;15/03/2021
MOCOCA;188;SP;15/03/2021
MOGI DAS CRUZES;1256;SP;15/03/2021
MOGI-GUACU;447;SP;15/03/2021
MOGI-MIRIM;255;SP;15/03/2021
MOMBUCA;2;SP;15/03/2021
MONCOES;6;SP;15/03/2021
MONGAGUA;103;SP;15/03/2021
MONTE ALEGRE DO SUL;13;SP;15/03/2021
MONTE ALTO;76;SP;15/03/2021
MONTE APRAZIVEL;63;SP;15/03/2021
MONTE AZUL PAULISTA;45;SP;15/03/2021
MONTE CASTELO;10;SP;15/03/2021
MONTE MOR;117;SP;15/03/2021
MONTEIRO LOBATO;4;SP;15/03/2021
MORRO AGUDO;107;SP;15/03/2021
MORUNGABA;19;SP;15/03/2021
MOTUCA;5;SP;15/03/2021
MURUTINGA DO SUL;6;SP;15/03/2021
NANTES;2;SP;15/03/2021
NARANDIBA;10;SP;15/03/2021
NATIVIDADE DA SERRA;7;SP;15/03/2021
NAZARE PAULISTA;23;SP;15/03/2021
NEVES PAULISTA;11;SP;15/03/2021
NHANDEARA;21;SP;15/03/2021
NIPOA;21;SP;15/03/2021
NOVA ALIANCA;11;SP;15/03/2021
NOVA CAMPINA;19;SP;15/03/2021
NOVA CANAA PAULISTA;2;SP;15/03/2021
NOVA EUROPA;20;SP;15/03/2021
NOVA GRANADA;44;SP;15/03/2021
NOVA GUATAPORANGA;2;SP;15/03/2021
NOVA INDEPENDENCIA;7;SP;15/03/2021
NOVA LUZITANIA;5;SP;15/03/2021
NOVA ODESSA;203;SP;15/03/2021
NOVAIS;6;SP;15/03/2021
NOVO HORIZONTE;108;SP;15/03/2021
NUPORANGA;29;SP;15/03/2021
OCAUCU;5;SP;15/03/2021
OLEO;5;SP;15/03/2021
OLIMPIA;126;SP;15/03/2021
ONDA VERDE;8;SP;15/03/2021
ORIENTE;9;SP;15/03/2021
ORINDIUVA;20;SP;15/03/2021
ORLANDIA;124;SP;15/03/2021
OSASCO;2298;SP;15/03/2021
OSCAR BRESSANE;4;SP;15/03/2021
OSVALDO CRUZ;64;SP;15/03/2021
OURINHOS;272;SP;15/03/2021
OURO VERDE;17;SP;15/03/2021
OUROESTE;18;SP;15/03/2021
PACAEMBU;27;SP;15/03/2021
PALESTINA;40;SP;15/03/2021
PALMARES PAULISTA;23;SP;15/03/2021
PALMEIRA D'OESTE;6;SP;15/03/2021
PALMITAL;33;SP;15/03/2021
PANORAMA;29;SP;15/03/2021
PARAGUACU PAULISTA;124;SP;15/03/2021
PARAIBUNA;17;SP;15/03/2021
PARAISO;24;SP;15/03/2021
PARANAPANEMA;23;SP;15/03/2021
PARANAPUA;16;SP;15/03/2021
PARAPUA;36;SP;15/03/2021
PARDINHO;13;SP;15/03/2021
PARIQUERA-ACU;34;SP;15/03/2021
PARISI;1;SP;15/03/2021
PATROCINIO PAULISTA;12;SP;15/03/2021
PAULICEIA;12;SP;15/03/2021
PAULINIA;375;SP;15/03/2021
PAULISTANIA;2;SP;15/03/2021
PAULO DE FARIA;23;SP;15/03/2021
PEDERNEIRAS;79;SP;15/03/2021
PEDRA BELA;4;SP;15/03/2021
PEDRANOPOLIS;1;SP;15/03/2021
PEDREGULHO;23;SP;15/03/2021
PEDREIRA;98;SP;15/03/2021
PEDRINHAS PAULISTA;3;SP;15/03/2021
PEDRO DE TOLEDO;4;SP;15/03/2021
PENAPOLIS;162;SP;15/03/2021
PEREIRA BARRETO;86;SP;15/03/2021
PEREIRAS;6;SP;15/03/2021
PERUIBE;142;SP;15/03/2021
PIACATU;7;SP;15/03/2021
PIEDADE;65;SP;15/03/2021
PILAR DO SUL;48;SP;15/03/2021
PINDAMONHANGABA;491;SP;15/03/2021
PINDORAMA;29;SP;15/03/2021
PINHALZINHO;17;SP;15/03/2021
PIQUEROBI;4;SP;15/03/2021
PIQUETE;24;SP;15/03/2021
PIRACAIA;41;SP;15/03/2021
PIRACICABA;1284;SP;15/03/2021
PIRAJU;57;SP;15/03/2021
PIRAJUI;69;SP;15/03/2021
PIRANGI;14;SP;15/03/2021
PIRAPORA DO BOM JESUS;23;SP;15/03/2021
PIRAPOZINHO;67;SP;15/03/2021
PIRASSUNUNGA;200;SP;15/03/2021
PIRATININGA;27;SP;15/03/2021
PITANGUEIRAS;110;SP;15/03/2021
PLANALTO;5;SP;15/03/2021
PLATINA;5;SP;15/03/2021
POA;312;SP;15/03/2021
POLONI;18;SP;15/03/2021
POMPEIA;45;SP;15/03/2021
PONGAI;5;SP;15/03/2021
PONTAL;108;SP;15/03/2021
PONTALINDA;1;SP;15/03/2021
PONTES GESTAL;10;SP;15/03/2021
POPULINA;12;SP;15/03/2021
PORANGABA;16;SP;15/03/2021
PORTO FELIZ;123;SP;15/03/2021
PORTO FERREIRA;69;SP;15/03/2021
POTIM;20;SP;15/03/2021
POTIRENDABA;36;SP;15/03/2021
PRADOPOLIS;34;SP;15/03/2021
PRAIA GRANDE;891;SP;15/03/2021
PRATANIA;6;SP;15/03/2021
PRESIDENTE ALVES;10;SP;15/03/2021
PRESIDENTE BERNARDES;46;SP;15/03/2021
PRESIDENTE EPITACIO;88;SP;15/03/2021
PRESIDENTE PRUDENTE;525;SP;15/03/2021
PRESIDENTE VENCESLAU;105;SP;15/03/2021
PROMISSAO;43;SP;15/03/2021
QUADRA;5;SP;15/03/2021
QUATA;16;SP;15/03/2021
QUEIROZ;3;SP;15/03/2021
QUELUZ;24;SP;15/03/2021
QUINTANA;15;SP;15/03/2021
RAFARD;28;SP;15/03/2021
RANCHARIA;62;SP;15/03/2021
REDENCAO DA SERRA;5;SP;15/03/2021
REGENTE FEIJO;28;SP;15/03/2021
REGINOPOLIS;7;SP;15/03/2021
REGISTRO;87;SP;15/03/2021
RESTINGA;5;SP;15/03/2021
RIBEIRA;7;SP;15/03/2021
RIBEIRAO BONITO;22;SP;15/03/2021
RIBEIRAO BRANCO;6;SP;15/03/2021
RIBEIRAO CORRENTE;3;SP;15/03/2021
RIBEIRAO DO SUL;8;SP;15/03/2021
RIBEIRAO DOS INDIOS;1;SP;15/03/2021
RIBEIRAO GRANDE;7;SP;15/03/2021
RIBEIRAO PIRES;330;SP;15/03/2021
RIBEIRAO PRETO;1753;SP;15/03/2021
RIFAINA;5;SP;15/03/2021
RINCAO;10;SP;15/03/2021
RINOPOLIS;18;SP;15/03/2021
RIO CLARO;579;SP;15/03/2021
RIO DAS PEDRAS;109;SP;15/03/2021
RIO GRANDE DA SERRA;120;SP;15/03/2021
RIOLANDIA;28;SP;15/03/2021
RIVERSUL;2;SP;15/03/2021
ROSANA;45;SP;15/03/2021
ROSEIRA;18;SP;15/03/2021
RUBIACEA;7;SP;15/03/2021
RUBINEIA;5;SP;15/03/2021
SABINO;5;SP;15/03/2021
SAGRES;3;SP;15/03/2021
SALES;15;SP;15/03/2021
SALES OLIVEIRA;42;SP;15/03/2021
SALESOPOLIS;24;SP;15/03/2021
SALMOURAO;4;SP;15/03/2021
SALTINHO;16;SP;15/03/2021
SALTO;386;SP;15/03/2021
SALTO DE PIRAPORA;108;SP;15/03/2021
SALTO GRANDE;12;SP;15/03/2021
SANDOVALINA;12;SP;15/03/2021
SANTA ADELIA;79;SP;15/03/2021
SANTA ALBERTINA;23;SP;15/03/2021
SANTA BARBARA D'OESTE;605;SP;15/03/2021
SANTA BRANCA;10;SP;15/03/2021
SANTA CRUZ DA CONCEICAO;14;SP;15/03/2021
SANTA CRUZ DA ESPERANCA;7;SP;15/03/2021
SANTA CRUZ DAS PALMEIRAS;58;SP;15/03/2021
SANTA CRUZ DO RIO PARDO;113;SP;15/03/2021
SANTA ERNESTINA;27;SP;15/03/2021
SANTA FE DO SUL;99;SP;15/03/2021
SANTA GERTRUDES;94;SP;15/03/2021
SANTA ISABEL;112;SP;15/03/2021
SANTA LUCIA;16;SP;15/03/2021
SANTA MARIA DA SERRA;5;SP;15/03/2021
SANTA MERCEDES;4;SP;15/03/2021
SANTA RITA D'OESTE;9;SP;15/03/2021
SANTA RITA DO PASSA QUATRO;59;SP;15/03/2021
SANTA ROSA DE VITERBO;49;SP;15/03/2021
SANTA SALETE;2;SP;15/03/2021
SANTANA DA PONTE PENSA;3;SP;15/03/2021
SANTANA DE PARNAIBA;337;SP;15/03/2021
SANTO ANASTACIO;39;SP;15/03/2021
SANTO ANDRE;2713;SP;15/03/2021
SANTO ANTONIO DA ALEGRIA;2;SP;15/03/2021
SANTO ANTONIO DE POSSE;35;SP;15/03/2021
SANTO ANTONIO DO ARACANGUA;11;SP;15/03/2021
SANTO ANTONIO DO JARDIM;11;SP;15/03/2021
SANTO ANTONIO DO PINHAL;4;SP;15/03/2021
SANTO EXPEDITO;3;SP;15/03/2021
SANTOPOLIS DO AGUAPEI;10;SP;15/03/2021
SANTOS;1624;SP;15/03/2021
SAO BENTO DO SAPUCAI;20;SP;15/03/2021
SAO BERNARDO DO CAMPO;2749;SP;15/03/2021
SAO CAETANO DO SUL;626;SP;15/03/2021
SAO CARLOS;751;SP;15/03/2021
SAO FRANCISCO;2;SP;15/03/2021
SAO JOAO DA BOA VISTA;185;SP;15/03/2021
SAO JOAO DAS DUAS PONTES;5;SP;15/03/2021
SAO JOAO DE IRACEMA;1;SP;15/03/2021
SAO JOAO DO PAU D'ALHO;3;SP;15/03/2021
SAO JOAQUIM DA BARRA;112;SP;15/03/2021
SAO JOSE DA BELA VISTA;12;SP;15/03/2021
SAO JOSE DO BARREIRO;2;SP;15/03/2021
SAO JOSE DO RIO PARDO;147;SP;15/03/2021
SAO JOSE DO RIO PRETO;1051;SP;15/03/2021
SAO JOSE DOS CAMPOS;2290;SP;15/03/2021
SAO LOURENCO DA SERRA;28;SP;15/03/2021
SAO LUIZ DO PARAITINGA;11;SP;15/03/2021
SAO MANUEL;89;SP;15/03/2021
SAO MIGUEL ARCANJO;32;SP;15/03/2021
SAO PAULO;35127;SP;15/03/2021
SAO PEDRO;56;SP;15/03/2021
SAO PEDRO DO TURVO;15;SP;15/03/2021
SAO ROQUE;206;SP;15/03/2021
SAO SEBASTIAO;168;SP;15/03/2021
SAO SEBASTIAO DA GRAMA;15;SP;15/03/2021
SAO SIMAO;42;SP;15/03/2021
SAO VICENTE;876;SP;15/03/2021
SARAPUI;8;SP;15/03/2021
SARUTAIA;2;SP;15/03/2021
SEBASTIANOPOLIS DO SUL;12;SP;15/03/2021
SERRA AZUL;20;SP;15/03/2021
SERRA NEGRA;64;SP;15/03/2021
SERRANA;108;SP;15/03/2021
SERTAOZINHO;370;SP;15/03/2021
SETE BARRAS;13;SP;15/03/2021
SEVERINIA;37;SP;15/03/2021
SILVEIRAS;6;SP;15/03/2021
SOCORRO;40;SP;15/03/2021
SOROCABA;2139;SP;15/03/2021
SUD MENNUCCI;30;SP;15/03/2021
SUMARE;805;SP;15/03/2021
SUZANAPOLIS;12;SP;15/03/2021
SUZANO;797;SP;15/03/2021
TABAPUA;34;SP;15/03/2021
TABATINGA;10;SP;15/03/2021
TABOAO DA SERRA;783;SP;15/03/2021
TACIBA;9;SP;15/03/2021
TAGUAI;7;SP;15/03/2021
TAIACU;5;SP;15/03/2021
TAIUVA;11;SP;15/03/2021
TAMBAU;30;SP;15/03/2021
TANABI;37;SP;15/03/2021
TAPIRAI;8;SP;15/03/2021
TAPIRATIBA;22;SP;15/03/2021
TAQUARAL;5;SP;15/03/2021
TAQUARITINGA;134;SP;15/03/2021
TAQUARITUBA;21;SP;15/03/2021
TAQUARIVAI;5;SP;15/03/2021
TARABAI;9;SP;15/03/2021
TARUMA;24;SP;15/03/2021
TATUI;276;SP;15/03/2021
TAUBATE;1023;SP;15/03/2021
TEJUPA;1;SP;15/03/2021
TEODORO SAMPAIO;40;SP;15/03/2021
TERRA ROXA;13;SP;15/03/2021
TIETE;86;SP;15/03/2021
TIMBURI;2;SP;15/03/2021
TORRE DE PEDRA;5;SP;15/03/2021
TORRINHA;21;SP;15/03/2021
TRABIJU;4;SP;15/03/2021
TREMEMBE;111;SP;15/03/2021
TRES FRONTEIRAS;13;SP;15/03/2021
TUIUTI;10;SP;15/03/2021
TUPA;109;SP;15/03/2021
TUPI PAULISTA;25;SP;15/03/2021
TURIUBA;1;SP;15/03/2021
TURMALINA;6;SP;15/03/2021
UBARANA;17;SP;15/03/2021
UBATUBA;140;SP;15/03/2021
UBIRAJARA;5;SP;15/03/2021
UCHOA;37;SP;15/03/2021
URANIA;12;SP;15/03/2021
URU;6;SP;15/03/2021
URUPES;14;SP;15/03/2021
VALENTIM GENTIL;18;SP;15/03/2021
VALINHOS;422;SP;15/03/2021
VALPARAISO;58;SP;15/03/2021
VARGEM;13;SP;15/03/2021
VARGEM GRANDE DO SUL;126;SP;15/03/2021
VARGEM GRANDE PAULISTA;145;SP;15/03/2021
VARZEA PAULISTA;314;SP;15/03/2021
VERA CRUZ;17;SP;15/03/2021
VINHEDO;224;SP;15/03/2021
VIRADOURO;41;SP;15/03/2021
VISTA ALEGRE DO ALTO;15;SP;15/03/2021
VITORIA BRASIL;2;SP;15/03/2021
VOTORANTIM;297;SP;15/03/2021
VOTUPORANGA;227;SP;15/03/2021
ZACARIAS;9;SP;15/03/2021
ABREULANDIA;2;TO;15/03/2021
AGUIARNOPOLIS;4;TO;15/03/2021
ALIANCA DO TOCANTINS;5;TO;15/03/2021
ALMAS;14;TO;15/03/2021
ALVORADA;27;TO;15/03/2021
ANANAS;8;TO;15/03/2021
ANGICO;4;TO;15/03/2021
APARECIDA DO RIO NEGRO;2;TO;15/03/2021
ARAGOMINAS;3;TO;15/03/2021
ARAGUACEMA;7;TO;15/03/2021
ARAGUACU;19;TO;15/03/2021
ARAGUAINA;326;TO;15/03/2021
ARAGUANA;3;TO;15/03/2021
ARAGUATINS;49;TO;15/03/2021
ARAPOEMA;1;TO;15/03/2021
ARRAIAS;3;TO;15/03/2021
AUGUSTINOPOLIS;27;TO;15/03/2021
AURORA DO TOCANTINS;2;TO;15/03/2021
AXIXA DO TOCANTINS;8;TO;15/03/2021
BABACULANDIA;7;TO;15/03/2021
BARROLANDIA;7;TO;15/03/2021
BERNARDO SAYAO;35;TO;15/03/2021
BOM JESUS DO TOCANTINS;8;TO;15/03/2021
BRASILANDIA DO TOCANTINS;5;TO;15/03/2021
BREJINHO DE NAZARE;2;TO;15/03/2021
BURITI DO TOCANTINS;2;TO;15/03/2021
CACHOEIRINHA;2;TO;15/03/2021
CAMPOS LINDOS;5;TO;15/03/2021
CARIRI DO TOCANTINS;3;TO;15/03/2021
CARMOLANDIA;3;TO;15/03/2021
CARRASCO BONITO;6;TO;15/03/2021
CASEARA;3;TO;15/03/2021
CHAPADA DA NATIVIDADE;1;TO;15/03/2021
CHAPADA DE AREIA;1;TO;15/03/2021
COLINAS DO TOCANTINS;51;TO;15/03/2021
COLMEIA;26;TO;15/03/2021
COMBINADO;7;TO;15/03/2021
CONCEICAO DO TOCANTINS;1;TO;15/03/2021
COUTO DE MAGALHAES;2;TO;15/03/2021
CRISTALANDIA;10;TO;15/03/2021
CRIXAS DO TOCANTINS;1;TO;15/03/2021
DARCINOPOLIS;3;TO;15/03/2021
DIANOPOLIS;42;TO;15/03/2021
DIVINOPOLIS DO TOCANTINS;2;TO;15/03/2021
DOIS IRMAOS DO TOCANTINS;8;TO;15/03/2021
DUERE;3;TO;15/03/2021
ESPERANTINA;7;TO;15/03/2021
FATIMA;3;TO;15/03/2021
FIGUEIROPOLIS;6;TO;15/03/2021
FILADELFIA;4;TO;15/03/2021
FORMOSO DO ARAGUAIA;13;TO;15/03/2021
FORTALEZA DO TABOCAO;3;TO;15/03/2021
GOIANORTE;4;TO;15/03/2021
GOIATINS;7;TO;15/03/2021
GUARAI;57;TO;15/03/2021
GURUPI;138;TO;15/03/2021
IPUEIRAS;1;TO;15/03/2021
ITACAJA;13;TO;15/03/2021
ITAGUATINS;3;TO;15/03/2021
ITAPIRATINS;2;TO;15/03/2021
ITAPORA DO TOCANTINS;10;TO;15/03/2021
JUARINA;1;TO;15/03/2021
LAGOA DA CONFUSAO;17;TO;15/03/2021
LAGOA DO TOCANTINS;1;TO;15/03/2021
LAJEADO;1;TO;15/03/2021
LAVANDEIRA;2;TO;15/03/2021
LUZINOPOLIS;4;TO;15/03/2021
MARIANOPOLIS DO TOCANTINS;6;TO;15/03/2021
MATEIROS;3;TO;15/03/2021
MAURILANDIA DO TOCANTINS;1;TO;15/03/2021
MIRACEMA DO TOCANTINS;47;TO;15/03/2021
MIRANORTE;23;TO;15/03/2021
MONTE DO CARMO;5;TO;15/03/2021
MONTE SANTO DO TOCANTINS;1;TO;15/03/2021
MURICILANDIA;1;TO;15/03/2021
NATIVIDADE;11;TO;15/03/2021
NAZARE;16;TO;15/03/2021
NOVA OLINDA;14;TO;15/03/2021
NOVA ROSALANDIA;9;TO;15/03/2021
NOVO ACORDO;3;TO;15/03/2021
NOVO ALEGRE;4;TO;15/03/2021
NOVO JARDIM;13;TO;15/03/2021
PALMAS;916;TO;15/03/2021
PALMEIRAS DO TOCANTINS;5;TO;15/03/2021
PALMEIROPOLIS;7;TO;15/03/2021
PARAISO DO TOCANTINS;90;TO;15/03/2021
PARANA;5;TO;15/03/2021
PAU D'ARCO;4;TO;15/03/2021
PEDRO AFONSO;28;TO;15/03/2021
PEIXE;6;TO;15/03/2021
PEQUIZEIRO;16;TO;15/03/2021
PINDORAMA DO TOCANTINS;1;TO;15/03/2021
PIUM;4;TO;15/03/2021
PONTE ALTA DO BOM JESUS;5;TO;15/03/2021
PONTE ALTA DO TOCANTINS;9;TO;15/03/2021
PORTO ALEGRE DO TOCANTINS;2;TO;15/03/2021
PORTO NACIONAL;141;TO;15/03/2021
PRAIA NORTE;5;TO;15/03/2021
PRESIDENTE KENNEDY;6;TO;15/03/2021
PUGMIL;3;TO;15/03/2021
RECURSOLANDIA;4;TO;15/03/2021
RIACHINHO;2;TO;15/03/2021
RIO DA CONCEICAO;1;TO;15/03/2021
RIO DOS BOIS;2;TO;15/03/2021
RIO SONO;6;TO;15/03/2021
SAMPAIO;11;TO;15/03/2021
SANDOLANDIA;9;TO;15/03/2021
SANTA FE DO ARAGUAIA;5;TO;15/03/2021
SANTA MARIA DO TOCANTINS;1;TO;15/03/2021
SANTA RITA DO TOCANTINS;4;TO;15/03/2021
SANTA ROSA DO TOCANTINS;7;TO;15/03/2021
SANTA TEREZA DO TOCANTINS;7;TO;15/03/2021
SANTA TEREZINHA DO TOCANTINS;3;TO;15/03/2021
SAO BENTO DO TOCANTINS;7;TO;15/03/2021
SAO MIGUEL DO TOCANTINS;6;TO;15/03/2021
SAO SALVADOR DO TOCANTINS;3;TO;15/03/2021
SAO SEBASTIAO DO TOCANTINS;2;TO;15/03/2021
SAO VALERIO DA NATIVIDADE;2;TO;15/03/2021
SILVANOPOLIS;1;TO;15/03/2021
SITIO NOVO DO TOCANTINS;7;TO;15/03/2021
SUCUPIRA;1;TO;15/03/2021
TAGUATINGA;20;TO;15/03/2021
TALISMA;2;TO;15/03/2021
TOCANTINIA;4;TO;15/03/2021
TOCANTINOPOLIS;42;TO;15/03/2021
TUPIRAMA;3;TO;15/03/2021
WANDERLANDIA;7;TO;15/03/2021
XAMBIOA;9;TO;15/03/2021
ACRELANDIA;12;AC;16/03/2021
ASSIS BRASIL;11;AC;16/03/2021
BRASILEIA;29;AC;16/03/2021
BUJARI;10;AC;16/03/2021
CAPIXABA;4;AC;16/03/2021
CRUZEIRO DO SUL;169;AC;16/03/2021
EPITACIOLANDIA;16;AC;16/03/2021
FEIJO;26;AC;16/03/2021
JORDAO;7;AC;16/03/2021
MANCIO LIMA;19;AC;16/03/2021
MANOEL URBANO;3;AC;16/03/2021
MARECHAL THAUMATURGO;16;AC;16/03/2021
PLACIDO DE CASTRO;21;AC;16/03/2021
PORTO ACRE;15;AC;16/03/2021
PORTO WALTER;4;AC;16/03/2021
RIO BRANCO;947;AC;16/03/2021
RODRIGUES ALVES;6;AC;16/03/2021
SANTA ROSA DO PURUS;1;AC;16/03/2021
SENA MADUREIRA;34;AC;16/03/2021
SENADOR GUIOMARD;20;AC;16/03/2021
TARAUACA;34;AC;16/03/2021
XAPURI;19;AC;16/03/2021
AGUA BRANCA;15;AL;16/03/2021
ANADIA;10;AL;16/03/2021
ARAPIRACA;208;AL;16/03/2021
ATALAIA;12;AL;16/03/2021
BARRA DE SANTO ANTONIO;11;AL;16/03/2021
